County.Code,County.Name,Test.Id,Test.Name,Grade,Students.Tested,Mean.Scale.Score,Count.Test.Grade,Pct.Test.Grade
17,Lake,9,CST Algebra I,10,235,281.9,104567,0.002247363
17,Lake,13,CST Algebra II,10,213,306.3,131448,0.001620413
17,Lake,7,CST English-Language Arts,10,679,331.2,455362,0.001491121
17,Lake,20,CST Biology,10,346,331.1,228138,0.001516626
17,Lake,11,CST Geometry,10,179,281.7,156167,0.001146209
17,Lake,18,CST World History,10,641,318,422893,0.00151575
17,Lake,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,673,340.8,451374,0.001491003
17,Lake,23,CST Physics,10,43,345.9,9902,0.004342557
17,Lake,21,CST Chemistry,10,106,356.9,136209,0.000778216
17,Lake,22,CST Earth Science,10,47,337,30649,0.001533492
17,Lake,22,CST Earth Science,11,112,341.5,42331,0.002645815
17,Lake,21,CST Chemistry,11,144,336.8,133804,0.001076201
17,Lake,23,CST Physics,11,62,365.6,56726,0.001092973
17,Lake,18,CST World History,11,22,273.8,16163,0.001361133
17,Lake,11,CST Geometry,11,126,275.3,78308,0.001609031
17,Lake,15,CST Summative High School Mathematics,11,131,318.3,124304,0.001053868
17,Lake,20,CST Biology,11,155,355.1,99776,0.00155348
17,Lake,7,CST English-Language Arts,11,662,333.8,440115,0.001504152
17,Lake,13,CST Algebra II,11,172,276.5,122079,0.001408924
17,Lake,19,CST U.S. History,11,680,330.2,447386,0.00151994
17,Lake,9,CST Algebra I,11,86,287.4,49868,0.001724553
17,Lake,13,CST Algebra II,13,387,293.7,286737,0.001349669
17,Lake,28,CST General Mathematics,13,67,260.3,190615,0.000351494
17,Lake,9,CST Algebra I,13,1350,303,711705,0.001896853
17,Lake,21,CST Chemistry,13,252,345.3,275452,0.00091486
17,Lake,20,CST Biology,13,727,346.2,556893,0.001305457
17,Lake,15,CST Summative High School Mathematics,13,135,321.1,149987,0.000900078
17,Lake,18,CST World History,13,673,315.9,474255,0.001419068
17,Lake,23,CST Physics,13,105,357.5,80833,0.001298974
17,Lake,22,CST Earth Science,13,614,335.3,206991,0.002966313
17,Lake,11,CST Geometry,13,530,301.1,407658,0.001300109
18,Lassen,7,CST English-Language Arts,2,336,340.2,464896,0.000722742
18,Lassen,8,CST Mathematics,2,336,351.1,464515,0.000723335
18,Lassen,8,CST Mathematics,3,296,382.7,443961,0.000666725
18,Lassen,7,CST English-Language Arts,3,295,342,441572,0.000668068
18,Lassen,7,CST English-Language Arts,4,290,367.5,428906,0.000676139
18,Lassen,8,CST Mathematics,4,293,380.9,433012,0.000676656
18,Lassen,8,CST Mathematics,5,319,364.1,432775,0.000737104
18,Lassen,7,CST English-Language Arts,5,316,358.5,429498,0.000735743
18,Lassen,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,315,354.1,431142,0.000730618
18,Lassen,7,CST English-Language Arts,6,301,349.2,434374,0.000692951
18,Lassen,8,CST Mathematics,6,300,336.8,436563,0.000687186
18,Lassen,8,CST Mathematics,7,353,350.6,393811,0.000896369
18,Lassen,7,CST English-Language Arts,7,354,364.7,431187,0.00082099
18,Lassen,9,CST Algebra I,8,108,363.7,276039,0.000391249
18,Lassen,7,CST English-Language Arts,8,369,350.1,435491,0.000847319
18,Lassen,29,CST History - Social Science Grade 8,8,388,333.1,459125,0.000845086
18,Lassen,28,CST General Mathematics,8,275,329.5,145549,0.001889398
18,Lassen,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,370,359.9,436071,0.000848486
18,Lassen,22,CST Earth Science,9,366,339.6,133961,0.002732138
18,Lassen,18,CST World History,9,12,322.5,35087,0.000342007
18,Lassen,11,CST Geometry,9,71,348,144063,0.00049284
18,Lassen,28,CST General Mathematics,9,79,298.9,45052,0.001753529
18,Lassen,20,CST Biology,9,20,330.9,228962,8.73507E-05
18,Lassen,7,CST English-Language Arts,9,405,346,463236,0.000874284
18,Lassen,9,CST Algebra I,9,250,307.7,243349,0.001027331
18,Lassen,13,CST Algebra II,10,63,320.3,131448,0.000479277
18,Lassen,9,CST Algebra I,10,154,278.6,104567,0.00147274
18,Lassen,7,CST English-Language Arts,10,388,325.1,455362,0.000852069
18,Lassen,20,CST Biology,10,272,336.4,228138,0.001192261
18,Lassen,11,CST Geometry,10,100,298.1,156167,0.00064034
18,Lassen,18,CST World History,10,364,319.6,422893,0.000860738
18,Lassen,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,368,342.9,451374,0.000815288
18,Lassen,10,CST Integrated Math 1,10,18,255.8,5965,0.003017603
18,Lassen,21,CST Chemistry,10,24,384.7,136209,0.0001762
18,Lassen,24,CST Integrated/Coordinated Science 1,10,17,303.3,4401,0.003862758
18,Lassen,22,CST Earth Science,10,28,331,30649,0.00091357
18,Lassen,22,CST Earth Science,11,13,286.5,42331,0.000307104
18,Lassen,24,CST Integrated/Coordinated Science 1,11,50,290.4,7963,0.006279041
18,Lassen,21,CST Chemistry,11,96,335.6,133804,0.000717467
18,Lassen,15,CST Summative High School Mathematics,11,43,350.2,124304,0.000345926
18,Lassen,10,CST Integrated Math 1,11,36,256.4,6318,0.005698006
18,Lassen,18,CST World History,11,20,286.1,16163,0.001237394
18,Lassen,11,CST Geometry,11,49,283.1,78308,0.000625734
18,Lassen,19,CST U.S. History,11,386,320.4,447386,0.00086279
18,Lassen,20,CST Biology,11,76,324,99776,0.000761706
18,Lassen,7,CST English-Language Arts,11,375,316,440115,0.00085205
18,Lassen,9,CST Algebra I,11,61,271.6,49868,0.001223229
18,Lassen,13,CST Algebra II,11,61,285.1,122079,0.000499676
18,Lassen,28,CST General Mathematics,13,354,322.9,190615,0.001857147
18,Lassen,9,CST Algebra I,13,576,306.6,711705,0.000809324
18,Lassen,10,CST Integrated Math 1,13,55,256.8,13486,0.004078303
18,Lassen,15,CST Summative High School Mathematics,13,52,359.9,149987,0.000346697
18,Lassen,13,CST Algebra II,13,127,304.2,286737,0.000442915
18,Lassen,11,CST Geometry,13,222,312.1,407658,0.000544574
18,Lassen,21,CST Chemistry,13,120,345.4,275452,0.000435648
18,Lassen,20,CST Biology,13,368,333.6,556893,0.000660809
18,Lassen,22,CST Earth Science,13,407,337.3,206991,0.001966269
18,Lassen,18,CST World History,13,396,318.2,474255,0.000834994
18,Lassen,24,CST Integrated/Coordinated Science 1,13,68,294,46386,0.00146596
19,Los Angeles,7,CST English-Language Arts,2,115100,362.1,464896,0.247582255
19,Los Angeles,8,CST Mathematics,2,115003,379.4,464515,0.247576505
19,Los Angeles,8,CST Mathematics,3,109465,401,443961,0.24656445
19,Los Angeles,7,CST English-Language Arts,3,109006,346,441572,0.246858949
19,Los Angeles,7,CST English-Language Arts,4,106677,373.6,428906,0.248718833
19,Los Angeles,8,CST Mathematics,4,107742,396.1,433012,0.248819894
19,Los Angeles,8,CST Mathematics,5,108839,394.8,432775,0.25149096
19,Los Angeles,7,CST English-Language Arts,5,107963,363.2,429498,0.251370204
19,Los Angeles,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,108653,367.3,431142,0.252012098
19,Los Angeles,7,CST English-Language Arts,6,110288,358,434374,0.253901016
19,Los Angeles,8,CST Mathematics,6,110827,361.2,436563,0.253862558
19,Los Angeles,8,CST Mathematics,7,99513,353.9,393811,0.252692281
19,Los Angeles,7,CST English-Language Arts,7,110124,360.3,431187,0.25539731
19,Los Angeles,9,CST Algebra I,7,10719,432,37803,0.283548925
19,Los Angeles,9,CST Algebra I,8,73390,349.4,276039,0.265868229
19,Los Angeles,13,CST Algebra II,8,330,428.5,680,0.485294118
19,Los Angeles,7,CST English-Language Arts,8,111736,359.8,435491,0.256574763
19,Los Angeles,29,CST History - Social Science Grade 8,8,117579,353.1,459125,0.256093656
19,Los Angeles,28,CST General Mathematics,8,33562,322.5,145549,0.230589011
19,Los Angeles,11,CST Geometry,8,7943,420.4,29035,0.273566385
19,Los Angeles,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,111966,389.7,436071,0.25676094
19,Los Angeles,10,CST Integrated Math 1,8,90,357.7,125,0.72
19,Los Angeles,20,CST Biology,9,76026,350.4,228962,0.332046366
19,Los Angeles,10,CST Integrated Math 1,9,271,299.9,980,0.276530612
19,Los Angeles,12,CST Integrated Math 2,9,21,382.1,236,0.088983051
19,Los Angeles,22,CST Earth Science,9,22573,334.4,133961,0.168504266
19,Los Angeles,21,CST Chemistry,9,2367,318.9,5365,0.441192917
19,Los Angeles,24,CST Integrated/Coordinated Science 1,9,13713,309.4,33944,0.403988923
19,Los Angeles,25,CST Integrated/Coordinated Science 2,9,78,261.1,1351,0.057735011
19,Los Angeles,11,CST Geometry,9,36195,337.6,144063,0.251244247
19,Los Angeles,28,CST General Mathematics,9,10715,304.6,45052,0.237836278
19,Los Angeles,15,CST Summative High School Mathematics,9,311,411.9,809,0.384425216
19,Los Angeles,7,CST English-Language Arts,9,128416,352.7,463236,0.27721507
19,Los Angeles,13,CST Algebra II,9,11862,373.7,32400,0.366111111
19,Los Angeles,9,CST Algebra I,9,68933,306.7,243349,0.283268064
19,Los Angeles,18,CST World History,9,15255,334.4,35087,0.434776413
19,Los Angeles,23,CST Physics,9,2377,331.7,14112,0.168438209
19,Los Angeles,23,CST Physics,10,2263,335.1,9902,0.228539689
19,Los Angeles,18,CST World History,10,105923,340.6,422893,0.250472342
19,Los Angeles,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,118929,350.4,451374,0.263482168
19,Los Angeles,26,CST Integrated/Coordinated Science 3,10,46,290.4,46,1
19,Los Angeles,9,CST Algebra I,10,23456,291.5,104567,0.224315511
19,Los Angeles,13,CST Algebra II,10,37073,330.1,131448,0.282035482
19,Los Angeles,7,CST English-Language Arts,10,120201,344.5,455362,0.263968008
19,Los Angeles,15,CST Summative High School Mathematics,10,7364,394.2,24757,0.297451226
19,Los Angeles,11,CST Geometry,10,41259,293.2,156167,0.264197942
19,Los Angeles,25,CST Integrated/Coordinated Science 2,10,1130,306.7,1413,0.799716914
19,Los Angeles,24,CST Integrated/Coordinated Science 1,10,1469,293.4,4401,0.333787776
19,Los Angeles,21,CST Chemistry,10,43732,334.6,136209,0.321065422
19,Los Angeles,22,CST Earth Science,10,6317,328.4,30649,0.206107866
19,Los Angeles,12,CST Integrated Math 2,10,456,380.8,1432,0.318435754
19,Los Angeles,10,CST Integrated Math 1,10,1373,279.1,5965,0.230176027
19,Los Angeles,20,CST Biology,10,52768,339.2,228138,0.2312986
19,Los Angeles,14,CST Integrated Math 3,10,24,382.3,153,0.156862745
19,Los Angeles,14,CST Integrated Math 3,11,176,327.6,530,0.332075472
19,Los Angeles,20,CST Biology,11,26290,352.5,99776,0.263490218
19,Los Angeles,10,CST Integrated Math 1,11,522,282.2,6318,0.082621083
19,Los Angeles,12,CST Integrated Math 2,11,529,323.4,3364,0.15725327
19,Los Angeles,22,CST Earth Science,11,7887,332.2,42331,0.186317356
19,Los Angeles,21,CST Chemistry,11,38675,323.9,133804,0.289042181
19,Los Angeles,24,CST Integrated/Coordinated Science 1,11,1360,299.8,7963,0.170789903
19,Los Angeles,25,CST Integrated/Coordinated Science 2,11,244,292.3,955,0.255497382
19,Los Angeles,11,CST Geometry,11,19521,281.3,78308,0.249284875
19,Los Angeles,19,CST U.S. History,11,112721,343.7,447386,0.251954688
19,Los Angeles,15,CST Summative High School Mathematics,11,32903,347,124304,0.264697838
19,Los Angeles,7,CST English-Language Arts,11,111007,342.6,440115,0.252222715
19,Los Angeles,13,CST Algebra II,11,33517,290.7,122079,0.274551725
19,Los Angeles,9,CST Algebra I,11,10769,283.5,49868,0.215950108
19,Los Angeles,26,CST Integrated/Coordinated Science 3,11,300,300.9,874,0.343249428
19,Los Angeles,18,CST World History,11,4320,284.4,16163,0.267277114
19,Los Angeles,23,CST Physics,11,16277,345,56726,0.286940733
19,Los Angeles,18,CST World History,13,125498,338.3,474255,0.264621353
19,Los Angeles,23,CST Physics,13,20917,342.4,80833,0.258768077
19,Los Angeles,27,CST Integrated/Coordinated Science 4,13,11,269,43,0.255813953
19,Los Angeles,13,CST Algebra II,13,82782,320.8,286737,0.288703586
19,Los Angeles,9,CST Algebra I,13,187267,327.5,711705,0.263124469
19,Los Angeles,10,CST Integrated Math 1,13,2256,285.5,13486,0.167284591
19,Los Angeles,15,CST Summative High School Mathematics,13,40578,356.1,149987,0.270543447
19,Los Angeles,28,CST General Mathematics,13,44277,318.2,190615,0.232284972
19,Los Angeles,11,CST Geometry,13,104918,316,407658,0.257367695
19,Los Angeles,26,CST Integrated/Coordinated Science 3,13,355,298.6,952,0.37289916
19,Los Angeles,25,CST Integrated/Coordinated Science 2,13,1452,301.8,3742,0.388027793
19,Los Angeles,22,CST Earth Science,13,36777,332.9,206991,0.177674392
19,Los Angeles,24,CST Integrated/Coordinated Science 1,13,16542,307.2,46386,0.35661622
19,Los Angeles,14,CST Integrated Math 3,13,203,333,769,0.263979194
19,Los Angeles,12,CST Integrated Math 2,13,1006,350.7,5102,0.197177577
19,Los Angeles,21,CST Chemistry,13,84774,329.3,275452,0.30776324
19,Los Angeles,20,CST Biology,13,155084,347,556893,0.278480785
20,Madera,7,CST English-Language Arts,2,2422,346.3,464896,0.005209767
20,Madera,8,CST Mathematics,2,2422,370.5,464515,0.00521404
20,Madera,8,CST Mathematics,3,2192,380.1,443961,0.004937371
20,Madera,7,CST English-Language Arts,3,2185,330,441572,0.00494823
20,Madera,7,CST English-Language Arts,4,2212,352.8,428906,0.005157307
20,Madera,8,CST Mathematics,4,2229,369.4,433012,0.005147663
20,Madera,8,CST Mathematics,5,2158,370.3,432775,0.004986425
20,Madera,7,CST English-Language Arts,5,2152,346.7,429498,0.005010501
20,Madera,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,2151,344.9,431142,0.004989076
20,Madera,8,CST Mathematics,6,2112,353.2,436563,0.00483779
20,Madera,7,CST English-Language Arts,6,2109,351.8,434374,0.004855263
20,Madera,7,CST English-Language Arts,7,2091,349.8,431187,0.004849404
20,Madera,9,CST Algebra I,7,165,360.2,37803,0.004364733
20,Madera,8,CST Mathematics,7,1925,342.7,393811,0.004888132
20,Madera,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,2056,359,436071,0.004714829
20,Madera,28,CST General Mathematics,8,769,300.3,145549,0.005283444
20,Madera,9,CST Algebra I,8,1351,327.8,276039,0.004894236
20,Madera,29,CST History - Social Science Grade 8,8,2227,338.9,459125,0.004850531
20,Madera,7,CST English-Language Arts,8,2063,344.9,435491,0.004737182
20,Madera,11,CST Geometry,8,93,382.8,29035,0.003203031
20,Madera,11,CST Geometry,9,706,315.1,144063,0.004900634
20,Madera,13,CST Algebra II,9,113,369.1,32400,0.003487654
20,Madera,7,CST English-Language Arts,9,2152,345.8,463236,0.00464558
20,Madera,9,CST Algebra I,9,1143,300,243349,0.004696958
20,Madera,28,CST General Mathematics,9,202,291.1,45052,0.004483708
20,Madera,22,CST Earth Science,9,1306,330.2,133961,0.009749106
20,Madera,20,CST Biology,9,802,364.9,228962,0.003502765
20,Madera,18,CST World History,9,35,263,35087,0.00099752
20,Madera,18,CST World History,10,2053,343.8,422893,0.004854656
20,Madera,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,2056,337.3,451374,0.004554981
20,Madera,20,CST Biology,10,1277,327.1,228138,0.005597489
20,Madera,10,CST Integrated Math 1,10,365,273.5,5965,0.061190277
20,Madera,21,CST Chemistry,10,376,353.6,136209,0.002760464
20,Madera,22,CST Earth Science,10,59,322,30649,0.001925022
20,Madera,9,CST Algebra I,10,344,284.3,104567,0.003289757
20,Madera,7,CST English-Language Arts,10,2082,332.3,455362,0.004572187
20,Madera,15,CST Summative High School Mathematics,10,71,354,24757,0.002867876
20,Madera,13,CST Algebra II,10,533,321.7,131448,0.004054835
20,Madera,11,CST Geometry,10,709,286.7,156167,0.004540012
20,Madera,11,CST Geometry,11,405,278.5,78308,0.005171885
20,Madera,13,CST Algebra II,11,520,285.3,122079,0.004259537
20,Madera,15,CST Summative High School Mathematics,11,473,313.1,124304,0.003805187
20,Madera,7,CST English-Language Arts,11,1999,325.8,440115,0.004541995
20,Madera,19,CST U.S. History,11,2082,330.6,447386,0.004653699
20,Madera,9,CST Algebra I,11,174,271.3,49868,0.003489212
20,Madera,22,CST Earth Science,11,522,326.2,42331,0.012331388
20,Madera,21,CST Chemistry,11,617,325.9,133804,0.004611222
20,Madera,10,CST Integrated Math 1,11,230,281.5,6318,0.036403925
20,Madera,20,CST Biology,11,207,348,99776,0.002074647
20,Madera,23,CST Physics,11,76,375.1,56726,0.001339774
20,Madera,18,CST World History,11,74,271.4,16163,0.004578358
20,Madera,24,CST Integrated/Coordinated Science 1,11,52,309.3,7963,0.006530202
20,Madera,18,CST World History,13,2162,340.8,474255,0.004558729
20,Madera,23,CST Physics,13,77,373.7,80833,0.000952581
20,Madera,24,CST Integrated/Coordinated Science 1,13,52,309.3,46386,0.001121028
20,Madera,21,CST Chemistry,13,994,336.4,275452,0.003608614
20,Madera,20,CST Biology,13,2286,342.2,556893,0.004104918
20,Madera,22,CST Earth Science,13,1887,328.9,206991,0.009116338
20,Madera,11,CST Geometry,13,1913,300.1,407658,0.004692659
20,Madera,13,CST Algebra II,13,1166,310,286737,0.004066444
20,Madera,9,CST Algebra I,13,3177,311.7,711705,0.004463928
20,Madera,10,CST Integrated Math 1,13,599,276.4,13486,0.044416432
20,Madera,15,CST Summative High School Mathematics,13,545,318.5,149987,0.003633648
20,Madera,28,CST General Mathematics,13,971,298.4,190615,0.005094038
21,Marin,7,CST English-Language Arts,2,2600,388.9,464896,0.005592649
21,Marin,8,CST Mathematics,2,2600,416.4,464515,0.005597236
21,Marin,8,CST Mathematics,3,2505,428.4,443961,0.005642388
21,Marin,7,CST English-Language Arts,3,2485,380.4,441572,0.005627621
21,Marin,7,CST English-Language Arts,4,2384,408.5,428906,0.005558327
21,Marin,8,CST Mathematics,4,2401,423.1,433012,0.005544881
21,Marin,8,CST Mathematics,5,2295,431.2,432775,0.005302987
21,Marin,7,CST English-Language Arts,5,2286,399.4,429498,0.005322493
21,Marin,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,2298,397.6,431142,0.00533003
21,Marin,7,CST English-Language Arts,6,2202,392.6,434374,0.005069364
21,Marin,8,CST Mathematics,6,2201,388,436563,0.005041655
21,Marin,8,CST Mathematics,7,2002,391.2,393811,0.005083657
21,Marin,7,CST English-Language Arts,7,2172,399.2,431187,0.005037258
21,Marin,9,CST Algebra I,7,162,481,37803,0.004285374
21,Marin,9,CST Algebra I,8,1147,398.9,276039,0.00415521
21,Marin,7,CST English-Language Arts,8,2117,393.3,435491,0.00486118
21,Marin,29,CST History - Social Science Grade 8,8,2155,388.7,459125,0.004693711
21,Marin,28,CST General Mathematics,8,847,363.1,145549,0.005819346
21,Marin,11,CST Geometry,8,137,453.6,29035,0.004718443
21,Marin,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,2113,436,436071,0.004845541
21,Marin,18,CST World History,9,35,255.9,35087,0.00099752
21,Marin,20,CST Biology,9,751,379.9,228962,0.00328002
21,Marin,22,CST Earth Science,9,1015,369.5,133961,0.007576832
21,Marin,11,CST Geometry,9,816,379,144063,0.005664189
21,Marin,28,CST General Mathematics,9,311,305.8,45052,0.006903134
21,Marin,7,CST English-Language Arts,9,2080,388,463236,0.004490152
21,Marin,13,CST Algebra II,9,79,410.7,32400,0.002438272
21,Marin,9,CST Algebra I,9,854,337.6,243349,0.003509363
21,Marin,9,CST Algebra I,10,507,314.2,104567,0.004848566
21,Marin,13,CST Algebra II,10,739,364.5,131448,0.005621995
21,Marin,7,CST English-Language Arts,10,2138,369.5,455362,0.004695166
21,Marin,11,CST Geometry,10,660,325,156167,0.004226245
21,Marin,22,CST Earth Science,10,166,353.9,30649,0.005416164
21,Marin,21,CST Chemistry,10,518,361.6,136209,0.003802979
21,Marin,20,CST Biology,10,1261,369.4,228138,0.005527356
21,Marin,15,CST Summative High School Mathematics,10,66,428.6,24757,0.002665913
21,Marin,18,CST World History,10,1918,372.7,422893,0.004535426
21,Marin,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,2112,385.9,451374,0.004679047
21,Marin,23,CST Physics,11,195,354.6,56726,0.003437577
21,Marin,18,CST World History,11,113,292.5,16163,0.006991276
21,Marin,15,CST Summative High School Mathematics,11,710,376.6,124304,0.005711803
21,Marin,20,CST Biology,11,725,371.9,99776,0.007266276
21,Marin,21,CST Chemistry,11,649,357.9,133804,0.004850378
21,Marin,22,CST Earth Science,11,69,344,42331,0.001630011
21,Marin,11,CST Geometry,11,278,291.9,78308,0.003550084
21,Marin,19,CST U.S. History,11,2011,366.3,447386,0.004495
21,Marin,7,CST English-Language Arts,11,2057,367.2,440115,0.004673778
21,Marin,13,CST Algebra II,11,660,304.8,122079,0.005406335
21,Marin,9,CST Algebra I,11,244,294.7,49868,0.004892917
21,Marin,13,CST Algebra II,13,1482,340.6,286737,0.005168499
21,Marin,28,CST General Mathematics,13,1158,347.9,190615,0.006075073
21,Marin,11,CST Geometry,13,1891,352.8,407658,0.004638692
21,Marin,9,CST Algebra I,13,2914,362.3,711705,0.004094393
21,Marin,15,CST Summative High School Mathematics,13,776,381,149987,0.005173782
21,Marin,22,CST Earth Science,13,1250,366.1,206991,0.00603891
21,Marin,21,CST Chemistry,13,1167,359.5,275452,0.004236673
21,Marin,20,CST Biology,13,2737,372.9,556893,0.004914768
21,Marin,18,CST World History,13,2066,368,474255,0.004356306
21,Marin,23,CST Physics,13,197,354.7,80833,0.002437123
22,Mariposa,7,CST English-Language Arts,2,121,383.6,464896,0.000260273
22,Mariposa,8,CST Mathematics,2,121,411.2,464515,0.000260487
22,Mariposa,8,CST Mathematics,3,127,382.7,443961,0.000286061
22,Mariposa,7,CST English-Language Arts,3,124,349.3,441572,0.000280815
22,Mariposa,7,CST English-Language Arts,4,112,377.2,428906,0.000261129
22,Mariposa,8,CST Mathematics,4,118,379.3,433012,0.00027251
22,Mariposa,8,CST Mathematics,5,131,403.4,432775,0.000302698
22,Mariposa,7,CST English-Language Arts,5,127,378.1,429498,0.000295694
22,Mariposa,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,126,379.2,431142,0.000292247
22,Mariposa,7,CST English-Language Arts,6,107,374.7,434374,0.000246332
22,Mariposa,8,CST Mathematics,6,112,373.5,436563,0.000256549
22,Mariposa,8,CST Mathematics,7,112,356.6,393811,0.0002844
22,Mariposa,7,CST English-Language Arts,7,125,374.1,431187,0.000289897
22,Mariposa,9,CST Algebra I,7,14,415.9,37803,0.000370341
22,Mariposa,9,CST Algebra I,8,62,370.2,276039,0.000224606
22,Mariposa,7,CST English-Language Arts,8,144,362.1,435491,0.000330661
22,Mariposa,11,CST Geometry,8,13,438.8,29035,0.000447735
22,Mariposa,29,CST History - Social Science Grade 8,8,160,349.3,459125,0.000348489
22,Mariposa,28,CST General Mathematics,8,84,333,145549,0.000577125
22,Mariposa,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,156,382.6,436071,0.00035774
22,Mariposa,22,CST Earth Science,9,136,357.3,133961,0.001015221
22,Mariposa,28,CST General Mathematics,9,17,295.8,45052,0.000377342
22,Mariposa,11,CST Geometry,9,48,350,144063,0.000333188
22,Mariposa,7,CST English-Language Arts,9,126,375.8,463236,0.000272
22,Mariposa,9,CST Algebra I,9,50,331.5,243349,0.000205466
22,Mariposa,13,CST Algebra II,9,11,356.4,32400,0.000339506
22,Mariposa,13,CST Algebra II,10,39,329.9,131448,0.000296695
22,Mariposa,9,CST Algebra I,10,27,295.4,104567,0.000258208
22,Mariposa,7,CST English-Language Arts,10,157,357.5,455362,0.000344781
22,Mariposa,20,CST Biology,10,154,361.8,228138,0.00067503
22,Mariposa,11,CST Geometry,10,69,319.6,156167,0.000441835
22,Mariposa,18,CST World History,10,166,354.4,422893,0.000392534
22,Mariposa,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,161,380,451374,0.000356689
22,Mariposa,15,CST Summative High School Mathematics,11,33,316.2,124304,0.000265478
22,Mariposa,21,CST Chemistry,11,44,348,133804,0.000328839
22,Mariposa,11,CST Geometry,11,30,301.7,78308,0.000383103
22,Mariposa,19,CST U.S. History,11,151,328.9,447386,0.000337516
22,Mariposa,20,CST Biology,11,73,317.6,99776,0.000731639
22,Mariposa,7,CST English-Language Arts,11,129,343.9,440115,0.000293105
22,Mariposa,9,CST Algebra I,11,11,263,49868,0.000220582
22,Mariposa,13,CST Algebra II,11,22,300.5,122079,0.000180211
22,Mariposa,11,CST Geometry,13,160,335.1,407658,0.000392486
22,Mariposa,9,CST Algebra I,13,164,342.8,711705,0.000230433
22,Mariposa,15,CST Summative High School Mathematics,13,40,337.3,149987,0.00026669
22,Mariposa,20,CST Biology,13,231,348.1,556893,0.000414801
22,Mariposa,13,CST Algebra II,13,72,325,286737,0.000251101
22,Mariposa,28,CST General Mathematics,13,101,326.7,190615,0.000529864
22,Mariposa,18,CST World History,13,177,350.7,474255,0.000373217
22,Mariposa,22,CST Earth Science,13,151,354.6,206991,0.0007295
22,Mariposa,21,CST Chemistry,13,44,348,275452,0.000159737
23,Mendocino,7,CST English-Language Arts,2,903,337.8,464896,0.00194237
23,Mendocino,8,CST Mathematics,2,903,366.2,464515,0.001943963
23,Mendocino,8,CST Mathematics,3,899,359,443961,0.002024953
23,Mendocino,7,CST English-Language Arts,3,897,322.7,441572,0.002031379
23,Mendocino,7,CST English-Language Arts,4,879,349.6,428906,0.0020494
23,Mendocino,8,CST Mathematics,4,881,361.8,433012,0.002034586
23,Mendocino,8,CST Mathematics,5,879,358.5,432775,0.002031079
23,Mendocino,7,CST English-Language Arts,5,879,351.5,429498,0.002046575
23,Mendocino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,880,345.2,431142,0.002041091
23,Mendocino,7,CST English-Language Arts,6,920,346.9,434374,0.00211799
23,Mendocino,8,CST Mathematics,6,918,337.4,436563,0.002102789
23,Mendocino,8,CST Mathematics,7,840,337.2,393811,0.002133003
23,Mendocino,7,CST English-Language Arts,7,892,350.2,431187,0.002068708
23,Mendocino,9,CST Algebra I,7,54,359.9,37803,0.001428458
23,Mendocino,9,CST Algebra I,8,443,344.3,276039,0.001604846
23,Mendocino,13,CST Algebra II,8,18,329.3,680,0.026470588
23,Mendocino,7,CST English-Language Arts,8,920,349.5,435491,0.002112558
23,Mendocino,29,CST History - Social Science Grade 8,8,957,345.1,459125,0.0020844
23,Mendocino,28,CST General Mathematics,8,474,314,145549,0.003256635
23,Mendocino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,916,358.3,436071,0.002100575
23,Mendocino,20,CST Biology,9,426,348.4,228962,0.001860571
23,Mendocino,22,CST Earth Science,9,349,339.5,133961,0.002605236
23,Mendocino,18,CST World History,9,46,292.6,35087,0.001311027
23,Mendocino,11,CST Geometry,9,214,347.6,144063,0.001485461
23,Mendocino,28,CST General Mathematics,9,104,283,45052,0.002308444
23,Mendocino,7,CST English-Language Arts,9,981,347.8,463236,0.002117711
23,Mendocino,13,CST Algebra II,9,26,350.8,32400,0.000802469
23,Mendocino,9,CST Algebra I,9,597,299.3,243349,0.002453267
23,Mendocino,9,CST Algebra I,10,287,285.2,104567,0.002744652
23,Mendocino,13,CST Algebra II,10,249,319.9,131448,0.001894285
23,Mendocino,7,CST English-Language Arts,10,959,334.4,455362,0.002106017
23,Mendocino,11,CST Geometry,10,283,292.4,156167,0.001812163
23,Mendocino,18,CST World History,10,837,340.3,422893,0.001979224
23,Mendocino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,934,347.2,451374,0.002069237
